articolo_id,slug,status,chars_it,chars_en,error_msg,timestamp
878ce62c-b6f7-4911-a719-aaee69c6d610,"yolandas-mimosas",ok,30,31,"",2026-05-07T22:01:53.800Z
876bc648-3967-4b03-9c6c-36bcc543eb6d,"a-photograph-in-black-and-white",ok,83,84,"",2026-05-07T22:01:53.711Z
87924f88-9103-4024-9441-691bc6fcc37a,"the-language-of-the-body-techniques-and-games-for-animation-through-movement-a-review",ok,28,34,"",2026-05-07T22:01:55.693Z
87fbfa7e-64ed-495f-82db-d047840a5999,"witnesses-to-encounter",ok,80,93,"",2026-05-07T22:01:55.987Z
8802df65-2cd2-4c44-9746-711fb82ac9ca,"being-present-to-the-dying",ok,61,69,"",2026-05-07T22:01:57.604Z
8811b590-91fa-4003-9284-83f40d0716ba,"community-as-a-place-of-forgiveness-and-celebration",ok,29,26,"",2026-05-07T22:01:57.937Z
8821c96a-69de-46f4-b787-a1d9f56f0ce9,"faith-and-light-issue-63",ok,44,55,"",2026-05-07T22:01:59.549Z
8843b92b-8d62-4d77-bfc9-c6d8ef28ef72,"padel-for-autism-a-game-where-everyone-wins",ok,46,47,"",2026-05-07T22:01:59.749Z
88521e2e-cfc0-44cc-92c3-dfb28e102ff9,"twenty-years-of-befana",ok,63,66,"",2026-05-07T22:02:01.481Z
8858e998-03ee-49b6-b52d-a08a6a611fa3,"for-a-friend",ok,62,59,"",2026-05-07T22:02:01.615Z
886371dc-f962-40ce-9999-eb50ed31d613,"autistic-children-a-guide-for-parents-book-review",ok,31,25,"",2026-05-07T22:02:03.398Z
886a2407-75e8-49fb-a71e-5ff764b1d4d1,"a-path-of-love",ok,34,39,"",2026-05-07T22:02:03.753Z
88d2067c-55a4-45c6-ac36-4276f19c72b7,"carlo-gnocchi-selected-writings-19341956",ok,29,23,"",2026-05-07T22:02:05.562Z
889f0957-1efc-469a-a9bc-a7a4b27a2b38,"masterchefs-new-recipe-tenderness-without-pity",ok,28,33,"",2026-05-07T22:02:05.330Z
890728a1-43a1-4fb0-b906-cbe9bee8719b,"a-great-prophecy",ok,66,75,"",2026-05-07T22:02:07.430Z
895a1f45-69c2-4c10-96dc-12c529cb7e27,"the-community-that-welcomes-the-rejected-review",ok,58,60,"",2026-05-07T22:02:09.550Z
893f49e3-1a21-4b80-9de6-fed1fce17064,"so-much-work-to-do",ok,28,33,"",2026-05-07T22:02:07.619Z
89726cf1-d554-438d-9c6d-2708fe3c3278,"creatures-discomforts",ok,55,53,"",2026-05-07T22:02:12.184Z
8975eeba-0d34-480b-9caf-4e8409fb6528,"today-im-free",ok,53,59,"",2026-05-07T22:02:12.843Z
89900a12-7164-41aa-97ba-6700d33b3204,"perceval-a-place-to-live-and-learn",ok,37,42,"",2026-05-07T22:02:14.011Z
89d317f9-1596-4bdb-a172-6e15d2c137dd,"seveso-1976-what-the-dioxin-didnt-tell-us",ok,23,19,"",2026-05-07T22:02:14.758Z
89d5237b-2f6a-457c-a5be-68363a619395,"parents-reflect-on-cardinal-martinis-words",ok,28,34,"",2026-05-07T22:02:15.955Z
89e8fd71-cf47-4743-ad71-a5af00d04fd5,"invisible-barriers-to-the-heart",ok,54,51,"",2026-05-07T22:02:16.718Z
8a061dd1-0433-48ae-9a16-ded3fb460e4e,"does-prayer-for-peace-actually-work",ok,191,207,"",2026-05-07T22:02:17.915Z
8a08e70a-b4e8-4d58-995d-418cd2b83927,"dear-nicole",ok,38,44,"",2026-05-07T22:02:18.603Z
8a11c7dd-3530-4b4e-aff4-72e26aa13210,"an-uncommon-leader-for-larche",ok,49,49,"",2026-05-07T22:02:20.067Z
8a5b391f-b550-4865-ad91-8c8530f7429d,"learning-to-dress-myself",ok,29,20,"",2026-05-07T22:02:20.531Z
8a8492db-cf5b-4aa5-9396-78470bb6eb31,"scraps-of-paradise",ok,28,34,"",2026-05-07T22:02:21.881Z
8a96aa25-bff5-496d-909d-f3182cc4cb40,"faith-and-light-issue-64",ok,25,32,"",2026-05-07T22:02:22.464Z
8aa36c7b-1213-4a3f-886c-cb86d15344d5,"what-gets-under-your-skin-newsletter-no-32",ok,25,22,"",2026-05-07T22:02:23.784Z
8ab279a7-2f27-494f-b92b-262d004bfbde,"an-angel-sings-blue-the-true-story-of-ceciliaa-review",ok,88,90,"",2026-05-07T22:02:24.329Z
8ac7ff99-0eef-4ea3-9f53-73c6b02c6e53,"open-dialogue-no-138",ok,56,73,"",2026-05-07T22:02:25.561Z
8acb1d23-272a-416f-ac5d-f16a1c61fb45,"parents-of-children-with-disabilities-no-one-disturbs-anyone",ok,52,54,"",2026-05-07T22:02:26.259Z
8ada7c31-628d-4958-9b87-119b6ab21537,"faith-and-light-in-iraq",ok,36,37,"",2026-05-07T22:02:27.443Z
8b061f13-0857-40dd-ae5c-e0a1cba2da62,"inside-ombre-e-luci-1990",ok,66,75,"",2026-05-07T22:02:28.203Z
8b316bd6-a0f9-4189-8394-d15acc77ab37,"insieme-is-born-the-newsletter-of-fede-e-luce",ok,57,63,"",2026-05-07T22:02:29.355Z
8b5a4b25-7f16-4859-9555-fd9e704f3c4c,"francesca-at-the-table-ritual-and-adventure",ok,34,40,"",2026-05-07T22:02:30.194Z
8b758767-5cf9-4f67-8852-dba400b3e913,"viola-the-captain-and-my-little-one",ok,14,17,"",2026-05-07T22:02:31.545Z
8b968ad1-8a7e-4107-8b9d-00b1d6f642f8,"always-respect-the-person",ok,26,31,"",2026-05-07T22:02:32.135Z
8bbafdc6-31c3-455e-9aa9-d975f99d44d3,"open-forum-94",ok,56,73,"",2026-05-07T22:02:33.496Z
8bf697d9-df2c-4436-a2c0-d8d87c9c78ae,"why-i-bring-my-children-to-fede-e-luce",ok,28,34,"",2026-05-07T22:02:34.553Z
8c1394df-7bed-4924-98b3-45de036bd083,"our-choice-cristina",ok,54,52,"",2026-05-07T22:02:35.472Z
8c1fc66b-6cb2-4b56-8b97-c175460c924f,"a-vital-presence-teachers-on-valentina",ok,31,31,"",2026-05-07T22:02:36.471Z
8c3562c0-f7f8-4e6a-a6c9-4be91138cfdf,"what-holds-us-together",ok,101,99,"",2026-05-07T22:02:37.349Z
8c422064-41ed-4e1f-a5d6-b5b89f2f9f27,"the-girasole-community-and-cooperative",ok,28,34,"",2026-05-07T22:02:38.782Z
8c4c5d04-5a24-4a5e-8199-50763c78a492,"faith-and-light-in-motion-issue-9",ok,28,34,"",2026-05-07T22:02:39.221Z
8c9b80d5-36d5-48f9-9b86-4a297b71a82c,"design-contest-create-the-pilgrimage-sticker",ok,51,43,"",2026-05-07T22:02:40.767Z
8cc08a36-b958-4c90-9470-803848e02a64,"i-couldnt-become-a-sister-because-i-couldnt-read",ok,71,73,"",2026-05-07T22:02:41.120Z
8d13f2d3-d7f3-4d51-a85a-c8fb6e11cfef,"never-alone-three-stories",ok,32,33,"",2026-05-07T22:02:42.752Z
8d23da0b-f226-48e5-9e18-d5c91f7a162f,"i-am-vincent-and-im-not-afraid-a-review",ok,79,85,"",2026-05-07T22:02:43.031Z
8d28659a-0d08-4e74-ab34-bd06e4cf84cd,"living-with-autism-a-survival-guide-for-parents",ok,66,71,"",2026-05-07T22:02:44.719Z
8d2efc69-96f6-4648-ada2-3a4b02c7f03b,"the-jubilees-true-joy",ok,81,87,"",2026-05-07T22:02:45.029Z
8d45e975-f17a-40ee-9289-91a8ac3b7550,"something-nobody-saw-coming",ok,68,67,"",2026-05-07T22:02:46.651Z
8d55f845-9a85-42d2-b905-278a3f21fc67,"the-hidden-side-what-its-really-like-to-be-the-father-of-a-disabled-child",ok,50,49,"",2026-05-07T22:02:47.111Z
8dc80039-48c6-42ee-aa33-addea48557a5,"teaching-autistic-children-individual-assessment-and-treatment",ok,29,26,"",2026-05-07T22:02:48.471Z
8e47d57e-c02c-4a3e-96bd-bcc60e9e4d85,"what-well-see-in-rome-a-pilgrimage-guide-1975",ok,61,52,"",2026-05-07T22:02:49.365Z
8e538551-8e01-449b-a1fa-6ab871c3ec3e,"how-faith-and-light-is-organized",ok,78,92,"",2026-05-07T22:02:50.289Z
8ecf87d2-4ead-4a3d-89b1-e9325d324917,"job-why-a-mothers-dialogue",ok,29,20,"",2026-05-07T22:02:51.352Z
8ed3004f-e202-4503-945b-61fa7164c33a,"fast-forward-a-journey-into-adhd-podcast-review",ok,46,47,"",2026-05-07T22:02:52.631Z
8ee703f6-2820-4127-9ec9-29993b850ec5,"open-forum-15",ok,56,72,"",2026-05-07T22:02:53.318Z
8eeef4ac-178a-442e-b1a1-d98e60b884ce,"voices-from-lourdes-the-1971-pilgrimage",ok,61,58,"",2026-05-07T22:02:54.570Z
8ef36e2c-fc2b-4356-8eab-2691c0aa36d9,"why-not-me",ok,28,29,"",2026-05-07T22:02:55.184Z
8f60c09a-6b3e-46db-94c6-423c6ec31e1a,"the-first-avatar-that-signs-understanding-emergencies-in-italian-sign-language",ok,76,63,"",2026-05-07T22:02:56.518Z
8f854f90-0d4f-450c-8fef-7a7129d169d4,"friends-always",ok,28,34,"",2026-05-07T22:02:56.968Z
8f87e6c7-6042-402c-9301-e76176da64ff,"not-just-all-year-but-all-these-years",ok,28,34,"",2026-05-07T22:02:58.354Z
8fa0ba30-7bb7-47bc-9f47-ec4c1da0d5db,"an-april-friday-reviews",ok,50,41,"",2026-05-07T22:02:59.232Z
8fc996d9-42d1-4326-8cb5-3ef7e76df5f3,"i-want-to-get-married",ok,24,30,"",2026-05-07T22:03:00.220Z
8fcfeea3-9231-4f01-8f08-2be561c343e2,"conference-report-the-autistic-child",ok,57,65,"",2026-05-07T22:03:01.018Z
8fda6b1b-ba9b-4dcc-8790-a93601442bff,"what-future-do-you-dream-for-your-child",ok,28,33,"",2026-05-07T22:03:02.065Z
8fe6e954-e0bc-412d-9af6-1adb1f47b607,"open-dialogue-no-90",ok,56,73,"",2026-05-07T22:03:02.904Z
8ff0159c-540f-4bf3-a705-98f7a2e6a2ce,"merry-christmas-from-japan",ok,28,34,"",2026-05-07T22:03:03.913Z
9003df2b-77bb-475a-abdb-3f36ac5adb8d,"la-torre-a-residential-community",ok,24,31,"",2026-05-07T22:03:04.720Z
90541c31-118e-4dc3-8d32-29ec5bfd5fb6,"the-blue-class",ok,28,34,"",2026-05-07T22:03:05.793Z
90582011-cf8a-4970-a6b1-02eec57f856a,"you-can-only-laugh-at-what-makes-you-human",ok,21,20,"",2026-05-07T22:03:06.516Z
906c981e-763c-4e70-909e-1b9815201e50,"swimming-with-love",ok,58,58,"",2026-05-07T22:03:07.635Z
9089451b-98fe-4725-adc1-4924b285f5aa,"transforming-our-hearts-mercy-part-2",ok,11,11,"",2026-05-07T22:03:08.355Z
90c334ca-13dd-4751-8412-49fb42554b0d,"war-borders-and-hope",ok,72,80,"",2026-05-07T22:03:09.763Z
90c6e159-4a41-4ed3-9bad-a66617220f31,"rico-oscar-and-the-shadow-thief",ok,40,43,"",2026-05-07T22:03:10.333Z
9108bd39-8a69-46e7-9df1-d229674738f9,"taking-up-the-burden-of-the-last",ok,13,14,"",2026-05-07T22:03:11.693Z
9108d2a2-8077-47cf-bbbf-5f92f9213fb1,"from-the-aquarium-to-the-ocean",ok,32,33,"",2026-05-07T22:03:12.145Z
910ee799-a67a-446e-8d62-ad45c7747b8e,"and-life-will-bloom-teaching-catholic-faith-in-schools-including-children-with-disabilities",ok,29,22,"",2026-05-07T22:03:13.511Z
912622ea-c2d9-44b5-8744-c8d543296c2a,"in-the-heart-of-illness-communion-is-possible",ok,35,36,"",2026-05-07T22:03:14.394Z
914a6c8b-ac53-42ca-8ed8-aa984a6d8507,"care-as-calling-four-films-at-the-berlinale-that-demand-reflection",ok,26,26,"",2026-05-07T22:03:15.643Z
9150eb6c-bee6-43fc-83d3-153d7917121a,"sanremo-as-far-as-i-could-see-5",ok,69,74,"",2026-05-07T22:03:18.062Z
915816c9-118c-4439-bd82-11f164310591,"the-dentists-chair",ok,22,22,"",2026-05-07T22:03:19.084Z
9159b88a-3ab5-41d7-b7b9-998fe77f718b,"a-place-in-the-world",ok,54,63,"",2026-05-07T22:03:20.304Z
9177b893-7c9d-44b1-a27f-4e5282add76a,"the-specials-a-review-of-olivier-nakache-and-eric-toledanos-new-film",ok,28,33,"",2026-05-07T22:03:21.872Z
91cfcf1b-f26c-4843-9c3d-116ed017d0ef,"the-most-popular-guy-at-the-velodrome",ok,34,40,"",2026-05-07T22:03:22.333Z
91f38da2-1e9d-4b7c-8a1a-abae48e6dd1e,"the-whole-person-still-unknown",ok,54,45,"",2026-05-07T22:03:24.104Z
9206ad3e-8c74-4389-882f-1a4c7a5ec117,"children-have-resistanceand-thats-normal",ok,28,34,"",2026-05-07T22:03:24.455Z
920f33a8-c239-4f5f-8b05-d9f85702823a,"autism-on-screen-italian-cinema-finds-its-authentic-voice",ok,55,53,"",2026-05-07T22:03:26.065Z
921b6049-185a-4dde-ab08-f1b67e410d7d,"the-lesser-evil-juvenile-delinquency-a-problem-for-us-all",ok,101,104,"",2026-05-07T22:03:26.738Z
924f9d6d-377a-4367-bbc6-1b6764442a0c,"a-gift-of-poetry-four-friends-from-comunita-il-roveto",ok,126,141,"",2026-05-07T22:03:28.202Z
92a46060-fde6-4bde-8a1c-fbbb35f2b09b,"viola-and-bullying",ok,34,35,"",2026-05-07T22:03:29.145Z
92d72777-5f7a-47ff-a14d-dcbf77325ad4,"you-have-turned-my-mourning-into-dancing-a-mothers-journey-from-death-to-resurrectionbook-review",ok,126,139,"",2026-05-07T22:03:30.584Z
93079285-5895-4f6f-bc84-8fcb1ae767a6,"how-to-separate-a-wave-from-the-sea",ok,82,72,"",2026-05-07T22:03:30.994Z
93228b85-0a79-405e-918b-97ece404c72b,"first-place",ok,34,39,"",2026-05-07T22:03:32.681Z
932aa084-8465-490c-a8fc-59b2f02d9145,"facing-down-the-fear",ok,50,58,"",2026-05-07T22:03:33.112Z
93657046-b567-4e09-8e11-5a02a23bd68a,"alfedena-summer-1976-voices-from-the-camp",ok,37,39,"",2026-05-07T22:03:34.784Z
938cea98-ca10-434f-a873-3d6703f3a949,"the-community-il-roveto",ok,97,109,"",2026-05-07T22:03:35.097Z
93aeec2b-3cdf-4250-a6cf-a017302e3894,"the-castle-built-on-sand-a-life-with-schizophrenia",ok,33,27,"",2026-05-07T22:03:36.778Z
93b3e4e5-074c-4a5b-853c-e5b5a6d755df,"from-our-provinces",ok,27,31,"",2026-05-07T22:03:37.150Z
93c71dbb-fb9e-403f-925a-2d8614f1eb86,"i-met-the-scooppiati",ok,40,39,"",2026-05-07T22:03:38.877Z
93cf26b2-66e8-44b3-9089-a210af34fa19,"bells-of-celebration",ok,41,41,"",2026-05-07T22:03:39.068Z
93d937ae-30ce-4ae8-a390-e4521b8df74d,"roberto-finds-a-new-home",ok,25,32,"",2026-05-07T22:03:40.732Z
93eea7c7-f3a3-44d3-85ff-0d3e0fbbf762,"the-time-of-an-ave-maria",ok,50,58,"",2026-05-07T22:03:41.222Z
93f2c62f-3386-4206-b41a-86b3ed1f63c0,"open-dialogue-no-117",ok,56,76,"",2026-05-07T22:03:42.638Z
94061330-2091-4501-9f84-b3ecbf5838d6,"the-art-of-wonder",ok,25,32,"",2026-05-07T22:03:43.341Z
941f86b3-6151-4e72-bb49-be87af7814f3,"i-saw-rain-man",ok,51,55,"",2026-05-07T22:03:44.534Z
94240482-3765-478c-abac-20b639714042,"golden-eyes-born-to-livea-review",ok,67,66,"",2026-05-07T22:03:45.627Z
944a9197-7319-4f3f-8429-a3918b59f409,"a-fathers-fight-giving-our-disabled-children-better-lives",ok,25,29,"",2026-05-07T22:03:46.512Z
94502014-f745-4dad-91f6-7d3b31147382,"gods-gifts",ok,28,34,"",2026-05-07T22:03:47.467Z
94670fc5-c86b-4a2a-a889-df5d46526ccc,"cerebral-palsy-in-children",ok,28,33,"",2026-05-07T22:03:48.385Z
9467d4b5-e233-403d-b49c-dffa9dee4c7b,"welcoming-the-surprise",ok,33,32,"",2026-05-07T22:03:49.286Z
94772d3f-72a2-4471-ae56-571016e0bb2c,"open-forum-no-52",ok,56,60,"",2026-05-07T22:03:50.216Z
947ef8b0-7ef9-4854-8ec4-cdee771b5871,"news-from-the-provinces-issue-144",ok,27,32,"",2026-05-07T22:03:51.196Z
94b816a7-7967-4e4e-9300-669ce9f295f8,"beyond-the-headlines-living-close-to-ordinary-life",ok,123,126,"",2026-05-07T22:03:52.088Z
94f9c096-a64a-4237-b8eb-383022134458,"from-our-communities-no-134",ok,27,31,"",2026-05-07T22:03:54.145Z
94cfe1ae-8afa-4bfc-a447-7ad171980ec0,"the-mosaic-colored-stones",ok,80,81,"",2026-05-07T22:03:53.280Z
951f678a-2b25-46ec-bbf5-9e57b1241fc1,"basaglia-the-doctor-who-freed-the-mad-a-review",ok,98,101,"",2026-05-07T22:03:56.199Z
953a0b67-0c03-41d3-b891-ee042a1f7cfa,"odoardo-focherini-righteous-among-the-nations",ok,28,25,"",2026-05-07T22:03:56.382Z
95513ef5-e84d-466a-b392-5f873ae4cf41,"when-disability-tests-a-family",ok,52,74,"",2026-05-07T22:03:58.424Z
953ca9c0-f87b-440a-b185-26f430f15a85,"strong-for-her",ok,28,33,"",2026-05-07T22:03:58.364Z
95621148-dd2b-4d38-b409-68e583237b7d,"no-one-excluded",ok,48,53,"",2026-05-07T22:04:00.394Z
9566dfba-e55d-4ecb-83dd-fbda05cbdc41,"shaken-and-transformed",ok,16,12,"",2026-05-07T22:04:00.588Z
959a9d86-e843-4338-a639-83c224c207f1,"guardianship-without-loss-of-rights-a-judge-explains-italys-new-support-administration-law",ok,82,84,"",2026-05-07T22:04:02.252Z
95a104f1-ff9f-44f5-bbfa-335f7bd5de1a,"my-headlamp",ok,38,35,"",2026-05-07T22:04:02.472Z
95a6bf91-fea0-4b6b-9b1b-7153b9d764ee,"from-silence-to-speech",ok,28,34,"",2026-05-07T22:04:04.181Z
95aebca2-89bd-4f1a-9fb2-022b36d8e153,"a-miracle-of-meeting-at-lourdes",ok,65,66,"",2026-05-07T22:04:04.338Z
95d9e8a5-e89e-44f9-b5c7-70e9c74e22b4,"baby-xitter-specialized-babysitting-for-children-with-disabilities",ok,44,48,"",2026-05-07T22:04:06.119Z
95e5e8c1-3fb8-4f64-a654-df7389a39f8c,"the-story-of-angelica",ok,28,34,"",2026-05-07T22:04:06.261Z
961915d5-f1c1-47e9-a5ef-9eac4a7d9a49,"that-cold-winter-sunday",ok,28,34,"",2026-05-07T22:04:08.039Z
96425d3c-6ee2-4501-a19a-6924402619c3,"chopin-a-different-kind-of-business",ok,28,33,"",2026-05-07T22:04:08.150Z
965a761f-5dac-48d0-bfa8-043f3a13d791,"parents-questions-and-concerns",ok,24,31,"",2026-05-07T22:04:09.899Z
96698ec1-398a-4ba5-82fe-bdde7fa0867b,"open-forum-no-76",ok,56,73,"",2026-05-07T22:04:10.099Z
968da1f9-bd4e-4fe5-8dbb-3b9eedfdf4e4,"open-dialogue-137",ok,56,66,"",2026-05-07T22:04:11.914Z
96bcdcff-8fbd-403a-8679-d32e5fc17414,"for-all-the-sabinas-of-the-world",ok,76,79,"",2026-05-07T22:04:12.093Z
96c597f4-adc8-40d2-9217-3afb84c4b0a9,"alone-then-reborn",ok,20,21,"",2026-05-07T22:04:13.761Z
96f5d511-7894-4f0e-9e71-eaf1e477b17e,"open-dialogue-97",ok,56,72,"",2026-05-07T22:04:13.966Z
9724f292-58c1-4ede-86a8-bce21583da47,"the-challenge-of-loving-more",ok,28,34,"",2026-05-07T22:04:15.829Z
974f3238-2501-4b3a-95b7-bf5230ff5a98,"planning-an-olympic-games-event",ok,112,115,"",2026-05-07T22:04:15.931Z
97bb2d02-ece9-4552-9d5b-e5a86eb5feed,"an-interview-with-jean-vanier-1895",ok,11,11,"",2026-05-07T22:04:17.745Z
97f12311-9ab1-4ce7-9469-3d29de561989,"hope-makes-no-headlines",ok,71,69,"",2026-05-07T22:04:17.944Z
97f87943-0cf5-46c8-8e9e-f9c93a8c3339,"santegidios-christmas-lunch",ok,63,67,"",2026-05-07T22:04:19.688Z
97fff0c6-0184-4a1a-9782-f17422fddb33,"promising-television-and-a-flawed-film-at-romes-cinema-festival",ok,66,67,"",2026-05-07T22:04:19.979Z
98186f8b-56f5-4d67-922a-4c53643d5f22,"rise-up-and-find-hope-again",ok,105,112,"",2026-05-07T22:04:21.729Z
9836fed6-d0da-4aa1-bd48-24904cb710f1,"tell-me-about-him-why-we-need-to-share-stories-about-othersand-ourselves",ok,40,51,"",2026-05-07T22:04:22.033Z
9869fea4-ce40-43de-8519-b6338b30a24f,"a-community-of-communities",ok,69,68,"",2026-05-07T22:04:23.950Z
98a605d9-7f74-4390-9178-d6e9bcd90b3f,"francesco-a-life-of-dignity-and-joy",ok,29,27,"",2026-05-07T22:04:24.148Z
99017c3a-d614-439b-854a-c9e975a17056,"life-faith-and-light-issue-no-60",ok,59,67,"",2026-05-07T22:04:26.092Z
990359fe-cb56-4fea-afa8-e0e9938bd778,"a-girl-apart",ok,28,34,"",2026-05-07T22:04:26.337Z
99117162-a2cb-4453-94d1-517184f771bc,"it-concerns-us",ok,29,20,"",2026-05-07T22:04:28.052Z
991e5b4c-456e-4e17-89e0-aa540019933a,"the-hardest-cases",ok,61,60,"",2026-05-07T22:04:28.235Z
999abb02-7064-4e04-b3db-460b2f10fb81,"she-doesnt-come-in",ok,35,41,"",2026-05-07T22:04:30.305Z
99601ed5-7fac-400d-a16a-f675e9f149ac,"a-restaurant-that-welcomes-everyone-inside-pizzaut",ok,95,100,"",2026-05-07T22:04:29.843Z
999ccf11-922f-4de9-a1d5-7cd68e07e156,"charlottes-book-a-review",ok,34,27,"",2026-05-07T22:04:32.171Z
99a99a76-d469-4021-936d-7ac3df2763c2,"youve-got-to-give-us-work-and-let-us-sing",ok,36,33,"",2026-05-07T22:04:32.345Z
99c53e7b-2dff-40bf-b4f9-2b5b14cf971b,"bicocas-got-talent-77d0",ok,48,53,"",2026-05-07T22:04:34.201Z
99c011a6-dc8c-424d-88d7-3c4b82e75da9,"my-specialty-im-a-catechist",ok,125,125,"",2026-05-07T22:04:34.109Z
9a078ee6-eff4-420d-a6dd-2d368026825f,"hope-in-many-keys",ok,119,105,"",2026-05-07T22:04:36.162Z
99ef84b5-307c-4eea-9179-5223f8d40198,"saverio-6ff1",ok,28,34,"",2026-05-07T22:04:36.052Z
9a2156ce-1e94-427f-a122-a93c2bb9acce,"light-and-joya-book-review",ok,59,50,"",2026-05-07T22:04:38.100Z
9a21d473-c2f4-4ecf-8212-39e4f0f7a5f9,"growing-together-on-the-journey",ok,83,85,"",2026-05-07T22:04:38.445Z
9a2d31ea-10ea-47d8-abfb-5647f72a0e42,"what-our-children-needed",ok,34,40,"",2026-05-07T22:04:40.170Z
9affe38d-7674-4a7d-b04b-1e6269f231df,"the-priest-lost-his-mind",ok,46,30,"",2026-05-07T22:04:40.416Z
9b1c5d29-f3ad-412f-870b-b9a0acb36d51,"light-dancing-restless-a-review",ok,81,84,"",2026-05-07T22:04:42.496Z
9b52d03b-705a-459d-b7c9-d710ccfb396e,"open-dialogue-no-147",ok,23,21,"",2026-05-07T22:04:44.491Z
9b2886e0-feb8-4be7-99fb-6cbead019b0d,"questions-and-answers-about-faith-and-light",ok,59,66,"",2026-05-07T22:04:44.297Z
9b656002-1865-4ef9-a3ab-6a48225a1f92,"do-you-remember-brother",ok,68,75,"",2026-05-07T22:04:46.411Z
9b8e69ba-078f-4bbd-9758-b72cbf4124ac,"friends-despite-the-war",ok,29,20,"",2026-05-07T22:04:47.751Z
9c05ede6-ed87-49e8-83ee-ceb428c334d9,"cardinal-martini-speaks-to-faith-and-light",ok,99,104,"",2026-05-07T22:04:48.354Z
9c060e5b-0eb9-4db8-9257-7006b746651f,"in-the-name-of-the-father",ok,44,57,"",2026-05-07T22:04:49.618Z
9c1ef1e7-7cfb-4180-b682-a72aa6afa223,"the-loneliness-of-parents",ok,28,34,"",2026-05-07T22:04:50.292Z
9c2039d9-1591-4f65-baf3-57084c088d2d,"small-talk-but-extralarge",ok,71,81,"",2026-05-07T22:04:51.551Z
9c334c53-d50b-48d2-bf8e-222e11875849,"do-our-hearts-include-everyone",ok,34,35,"",2026-05-07T22:04:52.217Z
9ca30f1f-7046-4cf0-83ee-9e73946ab992,"a-father-reveals-his-disabled-sons-unique-gift",ok,44,52,"",2026-05-07T22:04:54.086Z
9c7d4acd-5f6a-4f63-8e85-9487ef4a6316,"the-child-who-wont-eat",ok,34,40,"",2026-05-07T22:04:53.954Z
9ca97425-4315-4977-b39d-a47405224854,"on-the-boat-in-st-peters-square",ok,39,42,"",2026-05-07T22:04:55.965Z
9cc104bc-3bda-4833-a05f-8dd96f2bf0a7,"a-cross-of-sandpaper-teaching-faith-to-children",ok,62,63,"",2026-05-07T22:04:56.137Z
9cd54214-3892-4e44-abaa-81d783084b40,"open-dialogue-no-156",ok,23,21,"",2026-05-07T22:04:58.255Z
9ccaf7ad-bc2a-45e3-9107-24b7797e81f5,"a-taste-of-old-age",ok,28,33,"",2026-05-07T22:04:57.893Z
9cde1e22-65e5-4fd6-84ea-bda5755d00e2,"when-a-child-grieves-understanding-loss-from-birth-to-age-nine",ok,24,28,"",2026-05-07T22:05:00.082Z
9cf375c2-fedc-4a0d-ab96-7117917ee1ef,"simona-and-me",ok,28,33,"",2026-05-07T22:05:00.223Z
9cfbadcc-e698-4c00-b82d-bfedcec19e91,"where-to-begin",ok,28,33,"",2026-05-07T22:05:02.012Z
9d11262d-b927-4764-978e-9b0279c5fdb2,"in-personal-prayer",ok,87,64,"",2026-05-07T22:05:02.152Z
9d27d656-d27f-40dc-a6af-e73eb8a891ff,"a-choir-for-everyone",ok,28,34,"",2026-05-07T22:05:03.919Z
9d41013e-3eea-4e99-930f-e6bc52aabf9d,"one-egg-two-eggs",ok,28,34,"",2026-05-07T22:05:04.167Z
9dc61e27-5554-41ae-8a80-50ccccc89a17,"letters-to-jean-paul-gilbert",ok,11,11,"",2026-05-07T22:05:05.818Z
9e2d0106-8d0c-4628-a3aa-ce1e7d5011e1,"leisure-time-and-life-together",ok,62,66,"",2026-05-07T22:05:06.099Z
9e45179a-37d3-47a3-aa0c-67b9ac07550e,"disability-and-work-a-new-national-commission-takes-shape",ok,21,21,"",2026-05-07T22:05:07.699Z
9e7e9920-6d04-4ac4-84ff-f8db63da2255,"i-felt-my-responsibility-growing",ok,34,40,"",2026-05-07T22:05:08.263Z
9e91b234-e14e-4e86-941a-0219dfcd6d71,"where-are-we",ok,36,37,"",2026-05-07T22:05:09.554Z
9ead465e-c2e3-4381-9434-5f1237429d18,"open-dialogue-no-125",ok,56,65,"",2026-05-07T22:05:10.120Z
9eb1e326-5e47-4554-9525-cb4274d9873f,"a-facebook-wall-of-remembrance",ok,28,34,"",2026-05-07T22:05:11.432Z
9ef4d4f3-cc0c-4637-a7a4-a5d62a45a222,"wheelchair-thieves",ok,51,50,"",2026-05-07T22:05:12.020Z
9f07f204-d1c7-47b9-a86e-69ad737c8d9f,"open-dialogue-n141",ok,56,73,"",2026-05-07T22:05:13.266Z
9f0cb0bf-b5fc-4b86-9fed-1822eee8c98f,"alfedena-1976-a-life-lived-together",ok,85,99,"",2026-05-07T22:05:14.030Z
9f11c732-9d23-4968-bd26-c6c0254cc011,"the-castawaysa-review",ok,29,25,"",2026-05-07T22:05:15.351Z
9f40c170-003e-4b4f-94c7-4b20da7613f5,"freewheeling",ok,60,56,"",2026-05-07T22:05:15.954Z
9f79f6bd-1adb-4d38-9f7c-ba52573feb14,"jean-christophe-parisot-a-seeker-of-god",ok,224,228,"",2026-05-07T22:05:17.310Z
9f8018a6-24ff-4b3e-af84-efecce6f88b6,"they-call-you",ok,63,64,"",2026-05-07T22:05:17.872Z
