id_en,slug_en,data_en_attuale,id_it,slug_it,data_it_nuova,azione
8d55f845-9a85-42d2-b905-278a3f21fc67,the-hidden-side-what-its-really-like-to-be-the-father-of-a-disabled-child,2014-09-29T00:00:00,bc3ab4da-fe4e-4c52-8088-cd9ee940fd4a,il-lato-b-di-essere-papa-di-un-figlio-disabile,2014-09-29T10:20:49,UPDATE
8d65f644-8dd3-430a-8795-b49726c5a7d1,maria-my-goddaughter,1992-09-07T00:00:00,f0474b5a-b0b6-494b-858e-5f191d50f603,maria-la-mia-figlioccia,1992-09-07T16:26:06,UPDATE
8d7b31a7-2785-4c5f-921a-8791382f26a7,to-you-my-child,1976-09-20T00:00:00,663408f3-2eae-4640-b08a-172106591a8e,a-te-bambino-mio,1976-09-20T18:30:34,UPDATE
8dc39a7f-e083-450a-9cb3-f5f891b86b97,i-believe-in-you-luca-badettis-transformative-vision-of-disability-and-trust,2021-07-12T00:00:00,5d48be5a-333d-49f2-be99-fc5665218518,io-credo-in-te-di-luca-badetti-recensione,2021-07-12T09:52:54,UPDATE
8dc80039-48c6-42ee-aa33-addea48557a5,teaching-autistic-children-individual-assessment-and-treatment,1996-06-14T00:00:00,51106bcd-de3e-40a9-9c68-bd040e164e5f,attivita-didattiche-per-autistici-valutazione-e-trattamento-a-livello-individuale-per-autistici,1996-06-14T16:16:47,UPDATE
8e0eda30-50f9-4d80-92a0-b9fcc418502e,understanding-parkinsons-disease,2006-03-30T00:00:00,dca5b44e-f622-41d7-ba13-930db9625bd2,il-parkinson-una-scheda-per-saperne-di-piu,2006-03-30T09:44:29,UPDATE
8e339ffb-c80e-45c7-b8a4-87690b59e0b2,growing-the-chain-the-future-of-insieme,1981-09-16T00:00:00,3dec1ed1-b0d9-46d6-a04b-34b83b44316d,il-futuro-di-insieme-una-catena-che-diventa-sempre-piu-grande,1981-09-16T16:21:34,UPDATE
8e47d57e-c02c-4a3e-96bd-bcc60e9e4d85,what-well-see-in-rome-a-pilgrimage-guide-1975,1975-07-03T00:00:00,b9f27278-2b04-47cd-be39-6876b2180f42,cosa-vedremo-a-roma-durante-il-pellegrinaggio-1975,1975-07-03T10:40:34,UPDATE
8e538551-8e01-449b-a1fa-6ab871c3ec3e,how-faith-and-light-is-organized,1981-12-20T00:00:00,650ccaed-4dcd-4363-b043-7b96e28bb4b1,lorganizzazione-a-fede-e-luce,1981-12-20T10:30:34,UPDATE
8e8fceeb-e2db-4dc6-a7ca-4b0a9a8e6cba,willow,2019-11-03T00:00:00,16542cca-35c1-403c-8902-378f3d4bcbda,willow-vrba,2019-11-03T12:46:25,UPDATE
8e94790e-4a5b-406f-bb8f-70bb419905f6,friendships,1979-12-16T00:00:00,fa9ce429-a9b2-491c-aa3b-725ec5e31d89,amicizie,1979-12-16T18:20:34,UPDATE
8ecea912-be13-4642-9474-bc90e93b7d9b,in-the-alleys-of-naples,2025-11-03T00:00:00,7aa9e578-67d9-49f7-902a-e4593b805c40,tra-i-vicoli-di-napoli,2025-11-03T14:08:35,UPDATE
8ecf87d2-4ead-4a3d-89b1-e9325d324917,job-why-a-mothers-dialogue,1992-06-06T00:00:00,9a112234-783d-4b9f-855e-1700518d24d2,giobbe-perche-dialogo-di-una-madre,1992-06-06T11:19:47,UPDATE
8ed3004f-e202-4503-945b-61fa7164c33a,fast-forward-a-journey-into-adhd-podcast-review,2025-02-12T00:00:00,f50be194-7e34-4e89-8577-438757a32130,avanti-veloce-viaggio-nelladhd-recensione,2025-02-12T13:29:06,UPDATE
8ee703f6-2820-4127-9ec9-29993b850ec5,open-forum-15,1986-09-24T00:00:00,9d454645-2afb-4142-8aaf-7ae55391e882,dialogo-aperto-n-15,1986-09-24T14:11:26,UPDATE
8eeef4ac-178a-442e-b1a1-d98e60b884ce,voices-from-lourdes-the-1971-pilgrimage,1975-07-03T00:00:00,14aeb933-78e5-4c6f-b528-88e4295e2c34,testimonianze-dal-pellegrinaggio-di-lourdes-1971,1975-07-03T10:50:34,UPDATE
8ef36e2c-fc2b-4356-8eab-2691c0aa36d9,why-not-me,2011-06-04T00:00:00,07729da3-ab95-4e13-a5db-9d378427fa10,perche-non-io,2011-06-04T19:50:14,UPDATE
8f031890-8c1d-452e-8ade-1f67251c032b,catechesis-for-people-with-disabilities-a-formative-program-in-rome,2018-10-24T00:00:00,00cd8bf8-ea7f-435b-b850-05ba49374771,catechesi-per-disabili-a-roma-un-percorso-formativo,2018-10-24T13:14:48,UPDATE
8f12e366-6968-403a-aaf6-0e6c267ebe2a,small-justice,2001-03-09T00:00:00,9814c0fa-9a35-4d51-b41a-d6d1949869f5,microgiustizia,2001-03-09T16:20:14,UPDATE
8f13c9f2-cd2d-4928-be8a-8afde0ee903a,behind-the-scenes-of-an-hiring,2021-09-28T00:00:00,52e0b853-2a87-46c6-9b09-576929358160,dietro-le-quinte-di-unassunzione,2021-09-28T12:30:17,UPDATE
8f60c09a-6b3e-46db-94c6-423c6ec31e1a,the-first-avatar-that-signs-understanding-emergencies-in-italian-sign-language,2024-07-10T00:00:00,8bf5cfce-9ca0-4069-a8e1-4f12f5951452,arriva-il-primo-avatar-che-parla-la-lis-e-capisce-le-emergenze,2024-07-10T11:25:51,UPDATE
8f852425-5dfc-48f1-9c8b-da21f117b4a0,to-all-fede-e-luce-groups,1976-12-20T00:00:00,bf406f15-50ae-4609-b5e1-8743df537940,a-tutti-i-gruppi-fede-e-luce,1976-12-20T10:00:34,UPDATE
8f854f90-0d4f-450c-8fef-7a7129d169d4,friends-always,2002-12-08T00:00:00,d4b2e563-be1a-4b0e-944d-d7cc5ebbe59b,amici-sempre,2002-12-08T13:15:56,UPDATE
8f87e6c7-6042-402c-9301-e76176da64ff,not-just-all-year-but-all-these-years,1985-03-30T00:00:00,29879bb7-f20b-4d13-b501-891e39c75d46,non-solo-tutto-lanno-ma-tutti-gli-anni,1985-03-30T17:23:38,UPDATE
8fa0ba30-7bb7-47bc-9f47-ec4c1da0d5db,an-april-friday-reviews,2025-07-28T00:00:00,86a23cdc-89b6-48ef-a61a-273e6c3f616f,un-venerdi-di-aprile-recensioni,2025-07-28T11:54:48,UPDATE
8fa25bba-4ba9-466b-ba23-b50253d11170,years-and-years-61ea,2020-06-08T00:00:00,61eaa839-55ac-4a42-8e76-e67b3f4e7979,years-and-years,2020-06-08T05:36:19,UPDATE
8fc996d9-42d1-4326-8cb5-3ef7e76df5f3,i-want-to-get-married,1995-03-16T00:00:00,09b48251-3983-438e-9710-31b26e1d1941,voglio-sposarmi,1995-03-16T15:10:17,UPDATE
8fcfeea3-9231-4f01-8f08-2be561c343e2,conference-report-the-autistic-child,2005-03-16T00:00:00,79baa947-e65f-4fb9-9c33-ed1e1c1d3421,convegno-il-bambino-autistico,2005-03-16T09:47:35,UPDATE
8fda6b1b-ba9b-4dcc-8790-a93601442bff,what-future-do-you-dream-for-your-child,1985-09-29T00:00:00,86d54604-ce34-4c14-b980-41cb341e5672,come-sogni-il-futuro-dei-tuoi-figli-alcuni-genitori-rispondono,1985-09-29T14:27:07,UPDATE
8fe6e954-e0bc-412d-9af6-1adb1f47b607,open-dialogue-no-90,2005-06-17T00:00:00,8a428949-6ba1-4a4e-a2e9-26e609c2bed8,dialogo-aperto-n-90,2005-06-17T14:44:40,UPDATE
8fec1b69-aacb-41bb-98d1-ce343236aafb,january-2003-trosly,2003-01-07T00:00:00,7a68b393-450e-4f4b-aab5-05419ec3083c,gennaio-2003-trosly,2003-01-07T10:44:48,UPDATE
8ff0159c-540f-4bf3-a705-98f7a2e6a2ce,merry-christmas-from-japan,2013-12-14T00:00:00,c3904c68-df91-4119-bc13-c4a139a26bec,natale-giappone,2013-12-14T11:26:11,UPDATE
8ff2a021-5dbc-42d6-9516-6fbda36c3179,learning-to-tie-your-shoes-a-review,2010-09-30T00:00:00,6036f8c2-d6e2-4b43-a859-e70f85dde57d,quando-impari-ad-allacciarti-le-scarpe-recensione,2010-09-30T16:01:59,UPDATE
8ffec382-264e-428e-af1d-6e802b8d0ab1,lent-with-don-marco-2020-podcast,2020-04-26T00:00:00,7eb44064-aac2-4e29-8017-3b5bebe78016,la-quaresima-con-don-marco-2020-podcast,2020-04-26T13:50:24,UPDATE
9003df2b-77bb-475a-abdb-3f36ac5adb8d,la-torre-a-residential-community,1995-06-02T00:00:00,99af6351-e5d8-4244-8204-21c43be9ac23,comunita-alloggio-la-torre,1995-06-02T11:24:18,UPDATE
90541c31-118e-4dc3-8d32-29ec5bfd5fb6,the-blue-class,1984-09-20T00:00:00,74986486-3b0a-4c91-a888-657cb88c80ef,classe-azzurro,1984-09-20T09:49:53,UPDATE
90582011-cf8a-4970-a6b1-02eec57f856a,you-can-only-laugh-at-what-makes-you-human,2014-09-29T00:00:00,c7905575-4411-4877-bb21-8f422b2e41fd,non-si-puo-ridere-che-dellhandicap,2014-09-29T09:34:49,UPDATE
906c981e-763c-4e70-909e-1b9815201e50,swimming-with-love,2024-08-20T00:00:00,6251b7d8-f517-43ee-9c7d-8592858b30a8,nuotando-con-amore,2024-08-20T12:10:21,UPDATE
907a7354-e3d7-4956-9943-dcf2f7a5107d,why-do-we-ignore-jesuss-answer,2020-02-18T00:00:00,630a830b-00da-475b-a687-d0e8147cbfd8,perche-non-ascoltiamo-la-risposta-di-gesu,2020-02-18T13:59:55,UPDATE
9089451b-98fe-4725-adc1-4924b285f5aa,transforming-our-hearts-mercy-part-2,2017-06-28T00:00:00,a018b4cf-3617-4e80-a027-d0dfeb8543ab,trasformare-i-nostri-cuori,2017-06-28T09:10:23,UPDATE
908e3e77-2cf7-4c1a-8dd8-3a58f9220845,the-invisible-paths-newsletter-no-18,2020-06-19T00:00:00,25397d17-d1bb-454e-bae9-9814271f6f49,i-percorsi-piu-invisibili-newsletter-n-18,2020-06-19T07:19:17,UPDATE
90c334ca-13dd-4751-8412-49fb42554b0d,war-borders-and-hope,2024-11-26T00:00:00,64ba04b1-ec25-4856-8331-46254eadeb9c,storie-di-guerra-confini-e-speranza,2024-11-26T16:09:57,UPDATE
90c6e159-4a41-4ed3-9bad-a66617220f31,rico-oscar-and-the-shadow-thief,2014-03-29T00:00:00,9fe05d2a-2755-45d6-a20e-b12b51b5c504,rico-oscar-e-il-ladro-ombra-recensione,2014-03-29T11:06:35,UPDATE
90f5468e-39bb-4777-a58d-61103babd15b,she-is-francesca-period,1999-06-11T00:00:00,ed137225-d1b3-4281-80a0-4f1785899619,e-francesca-e-basta,1999-06-11T18:12:58,UPDATE
9108bd39-8a69-46e7-9df1-d229674738f9,taking-up-the-burden-of-the-last,2011-09-04T00:00:00,a4feb574-720a-4896-864e-b7f9fe9dc11d,farsi-carico-degli-ultimi,2011-09-04T19:54:14,UPDATE
9108d2a2-8077-47cf-bbbf-5f92f9213fb1,from-the-aquarium-to-the-ocean,2015-03-19T00:00:00,02cd4eca-7b7e-4d69-abe2-b33da28abe4e,tra-lacquario-e-loceano,2015-03-19T10:50:08,UPDATE
910ee799-a67a-446e-8d62-ad45c7747b8e,and-life-will-bloom-teaching-catholic-faith-in-schools-including-children-with-disabilities,1992-09-07T00:00:00,0897e549-3246-4c60-825e-845270615df5,la-vita-esplodera-itinerari-didattico-educativi-per-linsegnamento-della-religione-cattolica-nella-scuola-dellobbligo-anche-per-alunni-portatori-di-handicap,1992-09-07T15:15:02,UPDATE
912622ea-c2d9-44b5-8744-c8d543296c2a,in-the-heart-of-illness-communion-is-possible,2011-12-04T00:00:00,b61f3b13-2a9e-4287-bc07-460b88e94fe3,nel-profondo-della-malattia-una-comunione-e-possibile,2011-12-04T09:35:14,UPDATE
914a6c8b-ac53-42ca-8ed8-aa984a6d8507,care-as-calling-four-films-at-the-berlinale-that-demand-reflection,2025-02-25T00:00:00,d8db6d6e-8aaf-4a62-9b3b-9c6626f2727d,il-ruolo-di-cura-quattro-film-berlinale,2025-02-25T11:30:41,UPDATE
9150eb6c-bee6-43fc-83d3-153d7917121a,sanremo-as-far-as-i-could-see-5,2024-02-11T00:00:00,0ff7cda6-9b2b-436d-9658-b23753209a84,sanremo-fin-dove-lho-visto-5,2024-02-11T16:12:54,UPDATE
915816c9-118c-4439-bd82-11f164310591,the-dentists-chair,2024-02-19T00:00:00,91df13d8-9791-4880-9f6d-871a62e0c3a3,andare-dal-dentista,2024-02-19T11:13:28,UPDATE
9159b88a-3ab5-41d7-b7b9-998fe77f718b,a-place-in-the-world,2017-03-16T00:00:00,46fc8828-831f-4a05-85b4-fb53bc4c2434,avere-un-posto-nella-societa,2017-03-16T12:30:14,UPDATE
9177b893-7c9d-44b1-a27f-4e5282add76a,the-specials-a-review-of-olivier-nakache-and-eric-toledanos-new-film,2021-05-14T00:00:00,cf13969e-00cf-4b75-b886-5887e636867b,the-specials-fuori-dal-comune-recensione-cinus,2021-05-14T20:40:02,UPDATE
91a86a77-73f8-4f0c-b935-2015dd322be4,a-birthday-at-a-friends-bedside,1979-09-16T00:00:00,e4b9ded6-ea5d-4db4-8438-04b8df66c0d1,un-compleanno-al-capezzale-di-un-amico,1979-09-16T19:45:34,UPDATE
91a9023c-2505-4137-b7b8-1ee8afb48001,the-arrow-on-viale-marconi,2020-05-07T00:00:00,431e4c66-c322-42d6-a667-7a72e6c8b3db,la-freccia-di-viale-marconi,2020-05-07T15:01:31,UPDATE
91b9e2f7-00a1-4193-a8d1-431fa5e1f19a,a-disability-expert-at-the-table-giampiero-griffo-joins-italys-coronavirus-recovery-task-force,2020-04-12T00:00:00,8646267f-310b-47cc-8ff4-248a23a22ac5,un-esperto-di-disabilita-nella-task-force-per-la-fase-2-dellemergenza-coronavirus-giampiero-griffo,2020-04-12T10:54:15,UPDATE
91cfcf1b-f26c-4843-9c3d-116ed017d0ef,the-most-popular-guy-at-the-velodrome,1991-06-21T00:00:00,ec30323f-d1d4-4b73-aea5-6b610ac5ec7e,il-piu-popolare-al-velodromo,1991-06-21T10:47:42,UPDATE
91f38da2-1e9d-4b7c-8a1a-abae48e6dd1e,the-whole-person-still-unknown,2024-02-16T00:00:00,0c7079d5-355d-4a73-a7f8-cbfb445033c9,linterezza-questa-sconosciuta,2024-02-16T12:36:20,UPDATE
9206ad3e-8c74-4389-882f-1a4c7a5ec117,children-have-resistanceand-thats-normal,2016-12-16T00:00:00,c2b82a3f-0b20-4627-bee2-5115e4fd0089,bisogna-accettare-che-un-bambino-abbia-delle-resistenze,2016-12-16T10:35:14,UPDATE
920f33a8-c239-4f5f-8b05-d9f85702823a,autism-on-screen-italian-cinema-finds-its-authentic-voice,2025-05-23T00:00:00,ca6c8927-3e1c-40a4-842b-c5ea84e5d50c,cambiamenti-in-arrivo-nel-cinema-italiano,2025-05-23T10:25:22,UPDATE
921b6049-185a-4dde-ab08-f1b67e410d7d,the-lesser-evil-juvenile-delinquency-a-problem-for-us-all,2007-09-09T00:00:00,6f216349-50ac-4ead-9430-b6dfded760ee,il-male-minore-devianza-giovanile-una-problematica-per-tutti-recensione,2007-09-09T14:56:04,UPDATE
923b2f1a-2883-445f-a8a7-4e4383cbf793,the-life-of-faith-and-light-issue-18,1987-06-25T00:00:00,8635e0d6-36ea-47e9-9bc2-c51904556653,vita-fede-luce-n-18,1987-06-25T13:15:30,UPDATE
924f9d6d-377a-4367-bbc6-1b6764442a0c,a-gift-of-poetry-four-friends-from-comunita-il-roveto,2001-12-25T00:00:00,9ea93962-b021-4110-b9fc-75a759be6358,un-dono-di-poesia-il-regalo-delle-quattro-amiche-della-comunita-il-roveto,2001-12-25T13:32:47,UPDATE
925cdc7a-7236-4564-94e6-81c3ca179067,atypical-newsletter-no-34,2021-07-16T00:00:00,3dcefe61-f53e-4eab-96d8-b0914941afec,atipici-newsletter-n-34,2021-07-16T06:20:07,UPDATE
92a46060-fde6-4bde-8a1c-fbbb35f2b09b,viola-and-bullying,2016-03-25T00:00:00,f5e52332-5494-4954-9c20-7fc25bb79874,viola-e-il-bullismo,2016-03-25T09:10:53,UPDATE
92ac8904-13b4-4302-aaa9-5cc9e90931c7,like-them,1974-01-27T00:00:00,7c8721c1-b15a-4f72-8530-6750b7bf877e,come-loro,1974-01-27T09:09:23,UPDATE
92d72777-5f7a-47ff-a14d-dcbf77325ad4,you-have-turned-my-mourning-into-dancing-a-mothers-journey-from-death-to-resurrectionbook-review,2006-06-21T00:00:00,515a6987-d25a-426c-a531-788efc23803c,hai-mutato-il-mio-lamento-in-danza-una-maternita-dalla-morte-alla-resurrezione-recensione,2006-06-21T09:43:26,UPDATE
92dac415-cf1f-4d58-a17c-c9df96da0dbb,the-year-of-encounter-1980,1979-12-16T00:00:00,a46c8ad7-a019-4a77-9ede-46a374383105,tema-dellanno-1980-lincontro,1979-12-16T16:30:34,UPDATE
93079285-5895-4f6f-bc84-8fcb1ae767a6,how-to-separate-a-wave-from-the-sea,2001-03-09T00:00:00,d64e202f-d543-4235-994a-b763ec35e2e7,come-separare-un-onda-dal-mare,2001-03-09T16:03:03,UPDATE
930a6271-3186-4d04-8b9c-1c9edf718d7b,open-dialogue-no-112,2010-12-03T00:00:00,7e59eef0-279b-4eec-80f3-c1319ee65dc2,dialogo-aperto-n-112,2010-12-03T17:50:12,UPDATE
93228b85-0a79-405e-918b-97ece404c72b,first-place,1991-09-22T00:00:00,e382cd90-6cc7-453e-96b2-71d30dfc062e,al-primo-posto,1991-09-22T11:33:52,UPDATE
932aa084-8465-490c-a8fc-59b2f02d9145,facing-down-the-fear,2012-03-16T00:00:00,0d041112-1abb-4042-b80d-07c2744e1464,affrontare-lenorme-paura-intervista-a-pietro,2012-03-16T10:35:09,UPDATE
935cd87a-c4c4-4810-af0a-2594718c7f36,and-then-we-will-be-safe-alessandra-caratis-powerful-testament,2021-07-21T00:00:00,b84a287e-1a30-4bea-b5a6-70cdaad9608d,e-poi-saremo-salvi-recensione,2021-07-21T07:31:10,UPDATE
93657046-b567-4e09-8e11-5a02a23bd68a,alfedena-summer-1976-voices-from-the-camp,1976-12-20T00:00:00,6e9d70a9-f58a-4057-b9ef-b8c045575241,testimonianze-dai-campi-di-alfedena-1976,1976-12-20T11:00:34,UPDATE
938cea98-ca10-434f-a873-3d6703f3a949,the-community-il-roveto,2001-12-25T00:00:00,f2ffadbf-ef7d-41f0-aafe-5b5ef9bc2722,comunita-il-roveto,2001-12-25T13:16:45,UPDATE
93aeec2b-3cdf-4250-a6cf-a017302e3894,the-castle-built-on-sand-a-life-with-schizophrenia,2013-12-14T00:00:00,84d8459e-1548-43da-9f56-7f6d45f7b09d,un-castello-di-sabbia-storia-della-mia-vita-e-della-mia-schizofrenia-recensione,2013-12-14T12:15:00,UPDATE
93b15762-ed29-4721-a025-1974208a5b68,stefans-disability-pride-comics-art-and-a-planet-to-save,2019-07-16T00:00:00,edfdddd7-4ff5-4959-84c2-7a8a957eb73f,il-disability-pride-di-stefan-aspirante-artista-amante-di-fumetti-ed-ecologia,2019-07-16T09:37:23,UPDATE
93b3e4e5-074c-4a5b-853c-e5b5a6d755df,from-our-provinces,2017-09-06T00:00:00,b54b0c82-2a8d-4915-a052-260ac0451bc4,dalle-province-n-139,2017-09-06T09:20:44,UPDATE
93c71dbb-fb9e-403f-925a-2d8614f1eb86,i-met-the-scooppiati,2023-08-30T00:00:00,4f6a1abe-7295-4413-ad44-1d9762834af3,ho-incontrato-gli-scooppiati,2023-08-30T12:53:39,UPDATE
93cf26b2-66e8-44b3-9089-a210af34fa19,bells-of-celebration,2007-03-02T00:00:00,d4a9ccbb-f6eb-4377-8faa-42e20ab74778,campane-a-festa-2,2007-03-02T17:16:49,UPDATE
93d937ae-30ce-4ae8-a390-e4521b8df74d,roberto-finds-a-new-home,1998-09-28T00:00:00,15bfa3b7-ac67-4f9b-ad02-3a70da22d708,roberto-trova-unaltra-casa,1998-09-28T14:14:58,UPDATE
93eea7c7-f3a3-44d3-85ff-0d3e0fbbf762,the-time-of-an-ave-maria,2005-12-23T00:00:00,cd7ee80d-d634-4274-b478-8365e82b53d4,il-tempo-di-unave-maria,2005-12-23T14:29:20,UPDATE
93f2c62f-3386-4206-b41a-86b3ed1f63c0,open-dialogue-no-117,2012-03-16T00:00:00,0d1e9f8d-03a9-4112-be5f-875abf21d37f,dialogo-aperto-n-117,2012-03-16T11:05:09,UPDATE
94061330-2091-4501-9f84-b3ecbf5838d6,the-art-of-wonder,1998-09-30T00:00:00,767943e0-83ae-4230-bb41-3ec86adaaaec,sapersi-meravigliare,1998-09-30T14:17:10,UPDATE
941f86b3-6151-4e72-bb49-be87af7814f3,i-saw-rain-man,1989-06-25T00:00:00,f4b94631-9f06-4835-b3a8-fde9f4214e80,ho-visto-rainman,1989-06-25T13:55:35,UPDATE
94240482-3765-478c-abac-20b639714042,golden-eyes-born-to-livea-review,2007-06-03T00:00:00,e9ce6b61-421c-4293-8426-00dffc90dca9,occhi-doro-nato-per-vivere-recensione,2007-06-03T15:23:23,UPDATE
944a9197-7319-4f3f-8429-a3918b59f409,a-fathers-fight-giving-our-disabled-children-better-lives,2005-12-23T00:00:00,9117a160-6247-40f5-95eb-67d49519f498,la-lotta-del-padre-cittadino-per-far-vivere-meglio-i-nostri-figli-disabili,2005-12-23T14:39:53,UPDATE
944d01c7-083e-44da-a107-fbd4f493857d,casa-del-sole-a-place-of-serenity,1988-12-25T00:00:00,5a2a60d9-2ef7-43f3-bc36-9bfd0d4a8923,casa-del-sole-casa-della-serenita,1988-12-25T19:10:46,UPDATE
94502014-f745-4dad-91f6-7d3b31147382,gods-gifts,2016-12-16T00:00:00,be8278c0-e882-4a57-89d4-1b5e3a144d82,i-doni-di-dio,2016-12-16T09:55:14,UPDATE
94670fc5-c86b-4a2a-a889-df5d46526ccc,cerebral-palsy-in-children,1983-06-29T00:00:00,bbcac4f4-0054-4ad5-a419-d5b041e5bba3,la-paralisi-cerebrale-infantile,1983-06-29T19:53:41,UPDATE
9467d4b5-e233-403d-b49c-dffa9dee4c7b,welcoming-the-surprise,2016-09-16T00:00:00,de3725ce-c0ab-489a-8d43-1eacc273765f,accogliere-la-sorpresa,2016-09-16T12:00:14,UPDATE
94772d3f-72a2-4471-ae56-571016e0bb2c,open-forum-no-52,1995-12-30T00:00:00,eaf49336-4204-4b02-9b96-3dc05dfb199a,dialogo-aperto-n-52,1995-12-30T11:28:03,UPDATE
947ef8b0-7ef9-4854-8ec4-cdee771b5871,news-from-the-provinces-issue-144,2018-11-03T00:00:00,cc94e37d-ab78-49d3-ab96-0835555e4b0e,dalle-province-n-144,2018-11-03T07:08:34,UPDATE
94a9b59b-b306-4a70-a35e-866f31544728,living-my-limitations-in-truth,2009-06-10T00:00:00,14fc7753-3c0c-4bb0-bc71-d7f897873265,vivere-i-miei-limiti-nella-verita,2009-06-10T10:45:39,UPDATE
94adeb61-8cff-4759-80d9-7436836c0b75,an-18-year-olds-diy-ramps-using-a-3d-printer-to-break-down-barriers,2019-10-01T00:00:00,3ba34750-13d9-459f-afcb-63266ea40dad,rampe-fai-da-te-il-progetto-del-diciottenne-con-una-stampante-3d,2019-10-01T16:37:19,UPDATE
94b816a7-7967-4e4e-9300-669ce9f295f8,beyond-the-headlines-living-close-to-ordinary-life,2018-07-20T00:00:00,7716e918-9be2-4271-9598-ff6e5fb5f31d,oltre-la-cronaca-vicini-al-quotidiano,2018-07-20T10:30:21,UPDATE
94cfe1ae-8afa-4bfc-a447-7ad171980ec0,the-mosaic-colored-stones,2014-12-15T00:00:00,c3e84952-f261-4f47-a525-763793cea139,il-mosaico-tanti-sassolini-colorati,2014-12-15T07:25:23,UPDATE
94e25d8c-802f-409c-9b1b-6c23edd655e7,they-welcomed-us-with-joyone-familys-adoption-story,2001-03-09T00:00:00,6fc77e30-760f-403e-8842-6ac72ad35e6f,e-li-ci-hanno-accolto-con-gioia-la-storia-di-unadozione-particolare,2001-03-09T14:27:32,UPDATE
94f9c096-a64a-4237-b8eb-383022134458,from-our-communities-no-134,2016-06-16T00:00:00,daf746ad-cf59-4fa5-9444-613330afa18f,dalle-provincie-n-134,2016-06-16T09:05:14,UPDATE
951f678a-2b25-46ec-bbf5-9e57b1241fc1,basaglia-the-doctor-who-freed-the-mad-a-review,2022-02-18T00:00:00,e4b2319d-8a62-4929-831b-e1a88cc81f4a,basaglia-il-dottore-dei-matti-recensione,2022-02-18T17:19:39,UPDATE
95305113-41dd-4bab-8c42-044ecea627ab,how-to-build-a-faith-and-light-community,2003-03-13T00:00:00,bc57ac56-e4bd-4828-a21e-f968131eb574,come-far-nascere-una-nuova-comunita-fede-e-luce,2003-03-13T14:37:38,UPDATE
953a0b67-0c03-41d3-b891-ee042a1f7cfa,odoardo-focherini-righteous-among-the-nations,2012-03-16T00:00:00,1bfe42b2-3bee-4e48-af8e-258f0ad018c7,odoardo-focherini-un-giusto-fra-le-nazioni-recensione,2012-03-16T10:00:09,UPDATE
953ca9c0-f87b-440a-b185-26f430f15a85,strong-for-her,1984-12-31T00:00:00,c5769fe8-cfb7-4202-bb65-07f9acea18ad,essere-forti-per-lei,1984-12-31T17:55:50,UPDATE
95513ef5-e84d-466a-b392-5f873ae4cf41,when-disability-tests-a-family,2005-12-23T00:00:00,1e96c318-bbae-4dde-b493-f4134146c466,la-famiglia-messa-alla-prova-dalla-disabilita,2005-12-23T14:59:25,UPDATE
95621148-dd2b-4d38-b409-68e583237b7d,no-one-excluded,1984-03-30T00:00:00,ad03246e-66d8-48ce-b430-0dc2eeab15ab,nessuno-escluso,1984-03-30T20:21:47,UPDATE
9566dfba-e55d-4ecb-83dd-fbda05cbdc41,shaken-and-transformed,2019-12-02T00:00:00,ff5d3282-6de1-41ca-8b1c-b0b574e734d6,sconvolti-e-trasformati,2019-12-02T13:56:52,UPDATE
959a9d86-e843-4338-a639-83c224c207f1,guardianship-without-loss-of-rights-a-judge-explains-italys-new-support-administration-law,2004-06-11T00:00:00,0976cf70-2de1-4537-8904-f5d4140dc740,lamministratore-di-sostegno-per-le-persone-con-disabilita-parla-il-giudice-tutelare,2004-06-11T17:24:17,UPDATE
95a104f1-ff9f-44f5-bbfa-335f7bd5de1a,my-headlamp,,d123f6c4-a982-47b8-8287-b367ae04b331,la-mia-lampada-frontale,,SKIP
95a6bf91-fea0-4b6b-9b1b-7153b9d764ee,from-silence-to-speech,1989-06-21T00:00:00,c59bc5c9-e000-421f-a75e-47d43fa7ee63,dal-silenzio-alla-comunicazione,1989-06-21T12:01:43,UPDATE
95a73eea-a4f7-4bc0-ab2b-3b7a00aef5fd,a-letter-to-jean,2010-09-30T00:00:00,282fdf9e-3b6b-48a8-bca9-ff8aa941bb07,lettera-a-jean-annik,2010-09-30T17:00:59,UPDATE
95aebca2-89bd-4f1a-9fb2-022b36d8e153,a-miracle-of-meeting-at-lourdes,2014-12-15T00:00:00,8caa4fe6-b622-4a4c-8dfd-ffe7f8754c3e,lourdes-miracolo-di-un-incontro,2014-12-15T12:01:35,UPDATE
95b78d76-0104-4022-8367-7ffe48c084a0,i-never-thought-he-would-have-friends,,7b6b6727-3aaa-4787-be86-890c749c7956,non-avrei-mai-pensato,,SKIP
95b83d68-a62c-479a-8227-4c5e1db863d3,uncle-jurgens,1986-12-28T00:00:00,abf12144-5c97-409a-85a8-ad8d03be029a,lo-zio-jurgens,1986-12-28T11:35:18,UPDATE
95d9e8a5-e89e-44f9-b5c7-70e9c74e22b4,baby-xitter-specialized-babysitting-for-children-with-disabilities,2009-03-08T00:00:00,57a80836-58d5-4fdf-ac19-7802c6d7ef78,baby-xitter,2009-03-08T17:18:40,UPDATE
95e5e8c1-3fb8-4f64-a654-df7389a39f8c,the-story-of-angelica,1989-06-21T00:00:00,059f9fbf-7d78-4a48-a6b9-f34453b6baa7,la-storia-di-angelica,1989-06-21T12:08:59,UPDATE
