path,changed,issues,max_line_before,max_line_after,chars_before,chars_after
src/content/blog/OEL-152/ausmerzen-vite-indegne-di-essere-vissute.md,yes,monoblock_long_line,1444,967,6039,6039
src/content/blog/OEL-152/avete-mai-interpretato-la-grotta-di-betlemme.md,yes,monoblock_long_line,3403,3403,3403,3404
src/content/blog/OEL-152/biglietti-e-disegni.md,no,monoblock_long_line,1248,1248,3620,3620
src/content/blog/OEL-152/biografilm-festival-di-bologna.md,no,monoblock_long_line,568,568,2449,2449
src/content/blog/OEL-152/brancolando-nella-solitudine.md,no,monoblock_long_line,965,965,1893,1893
src/content/blog/OEL-152/campane-a-festa.md,no,monoblock_long_line,751,751,2065,2065
src/content/blog/OEL-152/caro-presidente-sergio-mattarella.md,no,monoblock_long_line,1366,1366,4431,4431
src/content/blog/OEL-152/ce-un-problema-e-lo-affrontiamo.md,yes,monoblock_long_line,1141,1141,9318,9285
src/content/blog/OEL-152/che-devo-fare-di-piu.md,no,monoblock_long_line,729,729,2107,2107
src/content/blog/OEL-152/che-gran-caos-il-coronavirus-nella-vita-delle-persone-con-disabilita.md,no,monoblock_long_line,1039,1039,2687,2687
src/content/blog/OEL-152/che-significa-essere-fedeli-alleredita-che-si-e-ricevuta.md,no,monoblock_long_line,796,796,4613,4613
src/content/blog/OEL-152/circa-il-concetto-di-apertura-dei-centri-diurni-riabilitativi.md,no,monoblock_long_line,1279,1279,10169,10169
src/content/blog/OEL-152/come-difficile-convivere-con-lepatite-b.md,no,monoblock_long_line,1429,1429,2461,2461
src/content/blog/OEL-152/come-e-nato-insieme-il-bollettino-di-fede-e-luce.md,yes,"heading_attached,monoblock_long_line",649,649,1783,1784
src/content/blog/OEL-152/come-spezzare-il-circolo.md,no,monoblock_long_line,1715,1715,2471,2471
src/content/blog/OEL-152/cosa-ce-oltre-la-scuola.md,no,monoblock_long_line,1323,1323,4281,4281
src/content/blog/OEL-152/cosa-si-potrebbe-imparare-dai-banchi-monoposto.md,no,monoblock_long_line,662,662,4815,4815
src/content/blog/OEL-152/costruire-un-mondo-diverso-uguale-per-tutti.md,no,monoblock_long_line,1280,1280,3045,3045
src/content/blog/OEL-152/cronache-da-montemigliore.md,no,monoblock_long_line,1916,1916,4589,4589
src/content/blog/OEL-152/cronologia-dellinchiesta-e-cenni-storici.md,no,,421,421,3874,3874
src/content/blog/OEL-152/dai-ragazzi-del-muretto-a-quelli-dellaperitivo.md,no,monoblock_long_line,775,775,2988,2988
src/content/blog/OEL-152/dal-gatto-sulla-cattedra-ai-monti-di-goethe.md,no,monoblock_long_line,1514,1514,5000,5000
src/content/blog/OEL-152/dalla-mattina-a-dopo-mezzanotte-fonda.md,no,monoblock_long_line,669,669,3072,3072
src/content/blog/OEL-152/davanti-a-due-tsunami-newsletter-n-19.md,yes,monoblock_long_line,1788,1788,6181,6177
src/content/blog/OEL-152/deve-finire-prima-di-subito.md,no,monoblock_long_line,2118,2118,2211,2211
src/content/blog/OEL-152/di-chi-ci-si-innamora.md,no,monoblock_long_line,1166,1166,3616,3616
src/content/blog/OEL-152/di-pagella-e-mascherina.md,yes,monoblock_long_line,681,681,2182,2181
src/content/blog/OEL-152/diario-di-bordo.md,yes,monoblock_long_line,1905,1905,3584,3586
src/content/blog/OEL-152/diario-di-una-scuola-media-della-zisa.md,no,monoblock_long_line,894,894,2420,2420
src/content/blog/OEL-152/due-passi-avanti-e-uno-indietro-newsletter-n-20.md,yes,monoblock_long_line,1045,1045,4195,4191
src/content/blog/OEL-152/e-il-diritto-allo-studio.md,no,monoblock_long_line,672,672,2959,2959
src/content/blog/OEL-152/e-iniziata-super-bene.md,no,monoblock_long_line,824,824,2426,2426
src/content/blog/OEL-152/e-poi-arriva-il-natale-newsletter-n-27.md,yes,monoblock_long_line,693,693,5032,5023
src/content/blog/OEL-152/giochi-da-fare-a-casa.md,yes,monoblock_long_line,806,806,9799,9772
src/content/blog/OEL-152/giovedi-gnocchi.md,yes,monoblock_long_line,1264,1264,3813,3808
src/content/blog/OEL-152/gossip.md,no,monoblock_long_line,2102,2102,2195,2195
src/content/blog/OEL-152/i-percorsi-piu-invisibili-newsletter-n-18.md,no,monoblock_long_line,1181,1181,3898,3898
src/content/blog/OEL-152/il-coraggio-di-essere-uguali.md,yes,monoblock_long_line,1862,1862,9689,9688
src/content/blog/OEL-152/il-gatto-sulla-cattedra-newsletter-n-16.md,yes,monoblock_long_line,841,841,3479,3475
src/content/blog/OEL-152/il-primo-carnevale-di-antonella.md,no,monoblock_long_line,687,687,2076,2076
src/content/blog/OEL-152/il-primo-di-tanti.md,no,monoblock_long_line,777,777,2683,2683
src/content/blog/OEL-152/il-profumo-dello-strucolo-de-pomi.md,yes,monoblock_long_line,1210,1210,3139,3137
src/content/blog/OEL-152/il-teatro-e-gioco-e-nel-gioco-non-si-smette-mai-di-crescere.md,no,monoblock_long_line,1802,1802,4108,4108
src/content/blog/OEL-152/in-auto-io-papa-e-umberto-tozzi.md,no,monoblock_long_line,935,935,2564,2564
src/content/blog/OEL-152/in-memoriam-aktion-t4-la-mostra.md,no,monoblock_long_line,2715,2715,2929,2929
src/content/blog/OEL-152/in-ricordo-di-aldo.md,no,,354,354,3208,3208
src/content/blog/OEL-152/io-e-francesca.md,no,monoblock_long_line,750,750,5955,5955
src/content/blog/OEL-152/io-lho-deciso-io-me-stessa.md,no,monoblock_long_line,669,669,2295,2295
src/content/blog/OEL-152/io-lorenza-e-il-prosciutto-cotto.md,no,monoblock_long_line,1898,1898,1991,1991
src/content/blog/OEL-152/io-non-lo-so-cosa-mi-aspetto-dal-futuro.md,no,monoblock_long_line,609,609,3386,3386
src/content/blog/OEL-152/iorestoacasa-stavolta-come-tutti.md,no,monoblock_long_line,1233,1233,3058,3058
src/content/blog/OEL-152/jean-vanier-le-sacrament-de-la-tendresse.md,no,monoblock_long_line,1656,1656,7300,7300
src/content/blog/OEL-152/khrshd-quattro-ragazzini-a-teheran.md,no,monoblock_long_line,1760,1760,2293,2293
src/content/blog/OEL-152/la-caponata-di-celli-che-unisce-litalia.md,yes,monoblock_long_line,996,996,3210,3209
src/content/blog/OEL-152/la-disabilita-ci-rende-umani.md,no,monoblock_long_line,2295,2295,2928,2928
src/content/blog/OEL-152/la-disabilita-nelle-serie-tv.md,no,monoblock_long_line,1472,1472,4613,4613
src/content/blog/OEL-152/la-freccia-di-viale-marconi.md,no,monoblock_long_line,1215,1215,2524,2524
src/content/blog/OEL-152/la-mia-amica-suor-marie-theo-di-dio.md,no,monoblock_long_line,781,781,2198,2198
src/content/blog/OEL-152/la-mia-lourdes-e-quella-di-registi-demaizere-e-teurlai.md,no,monoblock_long_line,1137,1137,5090,5090
src/content/blog/OEL-152/la-piccola-artista-di-chartres.md,yes,monoblock_long_line,2497,2282,4304,4305
src/content/blog/OEL-152/la-potenza-delle-parole.md,no,monoblock_long_line,1034,1034,5365,5365
src/content/blog/OEL-152/la-quaresima-con-don-marco-2020-podcast.md,no,,0,0,0,1
src/content/blog/OEL-152/la-rigorista-del-tirreno.md,no,monoblock_long_line,2783,2783,2876,2876
src/content/blog/OEL-152/laltra-venezia.md,no,monoblock_long_line,1123,1123,6274,6274
src/content/blog/OEL-152/larca-internazionale-annuncia-i-risultati-dellindagine-indipendente.md,yes,monoblock_long_line,1323,1323,6822,6821
src/content/blog/OEL-152/le-domande-che-ci-assillano-newsletter-n-26.md,yes,monoblock_long_line,796,796,5854,5846
src/content/blog/OEL-152/le-eta-della-signorina-uffa-newsletter-n-17.md,no,monoblock_long_line,1005,1005,3952,3952
src/content/blog/OEL-152/le-eta-della-vita-per-molti-ma-non-per-tutti.md,no,monoblock_long_line,595,595,3199,3199
src/content/blog/OEL-152/le-nostre-gambe-newsletter-estiva-n-22.md,yes,,403,403,4511,4506
src/content/blog/OEL-152/le-polpette-di-federico.md,yes,,322,322,782,781
src/content/blog/OEL-152/lestate-insieme-newsletter-estiva-n-21.md,yes,monoblock_long_line,1192,1192,5046,5041
src/content/blog/OEL-152/lo-scatto-della-pantera.md,no,monoblock_long_line,1200,1200,2691,2691
src/content/blog/OEL-152/lumanita-delle-persone.md,no,monoblock_long_line,883,883,2970,2970
src/content/blog/OEL-152/ma-come-ve-lo-devo-dire-santo-cielo.md,no,monoblock_long_line,2027,2027,2120,2120
src/content/blog/OEL-152/mai-da-soli.md,no,monoblock_long_line,684,684,3392,3392
src/content/blog/OEL-152/mamma-non-siamo-soli.md,no,monoblock_long_line,505,505,2334,2334
src/content/blog/OEL-152/mi-ha-telefonato-giuseppe-conte.md,no,monoblock_long_line,657,657,2239,2239
src/content/blog/OEL-152/mi-importa-solo-come-sei-ora.md,yes,monoblock_long_line,825,825,4871,4870
src/content/blog/OEL-152/molto-volentieri-pero-ogni-tanto.md,no,monoblock_long_line,842,842,2673,2673
src/content/blog/OEL-152/nasce-insieme-il-bollettino-di-fede-e-luce.md,yes,monoblock_long_line,611,611,3170,3169
src/content/blog/OEL-152/nebbia-in-agosto.md,no,monoblock_long_line,1755,1755,2135,2135
src/content/blog/OEL-152/newsletter-n-10-sulla-regia-non-credente-di-lourdes.md,yes,monoblock_long_line,1132,1132,5586,5583
src/content/blog/OEL-152/newsletter-n-11-la-fatica-di-non-potersi-salutare.md,yes,monoblock_long_line,1296,1296,5769,5766
src/content/blog/OEL-152/newsletter-n-12-il-racconto-di-un-intero-paese.md,yes,,440,440,6296,6293
src/content/blog/OEL-152/newsletter-n-13-nuove-colonne-sonore-per-le-nostre-citta.md,no,monoblock_long_line,3037,3037,9735,9735
src/content/blog/OEL-152/newsletter-n-14-accelerazioni-e-frenate.md,yes,monoblock_long_line,907,907,5472,5469
src/content/blog/OEL-152/newsletter-n-8-quando-il-buio-e-totale.md,no,monoblock_long_line,2547,2547,5638,5638
src/content/blog/OEL-152/newsletter-n7-la-sedia-e-lo-studio.md,yes,monoblock_long_line,950,950,5113,5111
src/content/blog/OEL-152/niccolo-tra-coloro-che-hanno-fatto-la-storia.md,no,monoblock_long_line,965,965,5069,5069
src/content/blog/OEL-152/noi-non-loro-apriamo-il-dibattito.md,no,monoblock_long_line,1250,1250,5626,5626
src/content/blog/OEL-152/non-tutto-e-buio.md,no,monoblock_long_line,976,976,2186,2186
src/content/blog/OEL-152/nonostante-jean-vanier-larca-rimane.md,no,monoblock_long_line,1506,1506,8384,8384
src/content/blog/OEL-152/oaza-ai-confini-della-finzione.md,no,monoblock_long_line,2271,2271,2404,2404
src/content/blog/OEL-152/ogni-tanto-salvo-senno-finisce-male.md,no,monoblock_long_line,1025,1025,2674,2674
src/content/blog/OEL-152/parlare-di-jean-vanier-in-comunita.md,no,monoblock_long_line,860,860,4594,4594
src/content/blog/OEL-152/per-avviare-il-cambiamento.md,no,monoblock_long_line,1193,1193,4577,4577
src/content/blog/OEL-152/perche-dobbiamo-vivere-cosi.md,no,monoblock_long_line,1751,1751,1906,1906
src/content/blog/OEL-152/perche-non-ascoltiamo-la-risposta-di-gesu.md,no,monoblock_long_line,726,726,3705,3705
src/content/blog/OEL-152/periodo-pesante-su-spalle-e-cuore.md,no,monoblock_long_line,1260,1260,3790,3790
src/content/blog/OEL-152/perso-nella-traduzione.md,no,monoblock_long_line,1996,1996,2529,2529
src/content/blog/OEL-152/quando-a-raccontare-la-shoah-sono-gli-ex-naxisti.md,no,monoblock_long_line,2568,2568,3089,3089
src/content/blog/OEL-152/quando-a-vincere-e-il-razzismo.md,no,monoblock_long_line,866,866,1750,1750
src/content/blog/OEL-152/quando-il-buio-e-totale.md,no,monoblock_long_line,2922,2922,3033,3033
src/content/blog/OEL-152/quando-il-cinema-viene-in-soccorso-del-teatro.md,no,monoblock_long_line,739,739,2571,2571
src/content/blog/OEL-152/quando-la-comunita-accoglie-senza-giudicare.md,no,monoblock_long_line,1321,1321,5967,5967
src/content/blog/OEL-152/quando-non-basta-firmare-unautocertificazione-per-uscire.md,no,monoblock_long_line,949,949,3337,3337
src/content/blog/OEL-152/quando-sono-diventata-dottore-di-ricerca.md,no,,362,362,365,365
src/content/blog/OEL-152/quei-bisogni-non-ascoltati.md,no,monoblock_long_line,1956,1956,2489,2489
src/content/blog/OEL-152/quel-che-a-volte-serve-per-farsi-capire.md,no,monoblock_long_line,751,751,2127,2127
src/content/blog/OEL-152/quel-pezzo-di-storia-che-non-puo-mancare.md,no,monoblock_long_line,1359,1359,4696,4696
src/content/blog/OEL-152/raccontare-la-malattia-in-presa-diretta.md,no,monoblock_long_line,696,696,3045,3045
src/content/blog/OEL-152/ragazzi-mi-appello-a-voi.md,no,monoblock_long_line,837,837,4201,4201
src/content/blog/OEL-152/riappropriarsi-della-propria-firma.md,no,monoblock_long_line,875,875,3867,3867
src/content/blog/OEL-152/se-aspetto-poco-poco-arriva-la-risposta.md,no,monoblock_long_line,2142,2142,2235,2235
src/content/blog/OEL-152/se-e-la-teologia-a-essere-disabile.md,no,monoblock_long_line,979,979,8088,8088
src/content/blog/OEL-152/se-le-immagini-parlano-piu-delle-parole-newsletter-n-15.md,no,monoblock_long_line,1637,1637,3867,3867
src/content/blog/OEL-152/sembra-ieri-newsletter-estiva-n-24.md,yes,,403,403,4500,4495
src/content/blog/OEL-152/sempre-la-damigella-mai-la-sposa.md,no,monoblock_long_line,2355,2355,6853,6853
src/content/blog/OEL-152/senza-alveare-a-natale.md,no,monoblock_long_line,2099,2099,6692,6692
src/content/blog/OEL-152/si-continua-a-crescere-insieme-anche-il-bollettino-insieme-cresce-e-sempre-di-piu.md,yes,monoblock_long_line,1173,1173,7648,7647
src/content/blog/OEL-152/spazio-alla-creativita.md,no,monoblock_long_line,596,596,2497,2497
src/content/blog/OEL-152/sqizo.md,no,monoblock_long_line,1056,1056,2497,2497
src/content/blog/OEL-152/storia-di-un-traghettatore.md,no,monoblock_long_line,639,639,5722,5722
src/content/blog/OEL-152/sulla-barca-in-piazza-san-pietro.md,no,monoblock_long_line,837,837,3372,3372
src/content/blog/OEL-152/testimonianza-di-un-risveglio.md,no,monoblock_long_line,517,517,2140,2140
src/content/blog/OEL-152/topside-la-fuga-senza-meta-di-little-e-sua-madre.md,no,monoblock_long_line,1620,1620,2153,2153
src/content/blog/OEL-152/tutti-a-scuola-newsletter-estiva-n-23.md,yes,monoblock_long_line,1358,1358,4614,4609
src/content/blog/OEL-152/uffa.md,no,monoblock_long_line,1899,1899,1992,1992
src/content/blog/OEL-152/un-altro-sguardo.md,yes,monoblock_long_line,2183,2183,8604,8605
src/content/blog/OEL-152/un-dialogo-aperto-molto-speciale.md,no,monoblock_long_line,871,871,900,900
src/content/blog/OEL-152/un-esperto-di-disabilita-nella-task-force-per-la-fase-2-dellemergenza-coronavirus-giampiero-griffo.md,no,monoblock_long_line,1118,1118,4533,4533
src/content/blog/OEL-152/un-giardino-per-ofelia.md,no,monoblock_long_line,3701,3701,3779,3779
src/content/blog/OEL-152/un-giornalino-una-donna-un-convento.md,no,monoblock_long_line,3831,3831,3875,3875
src/content/blog/OEL-152/un-tempo-per-parlare-e-un-tempo-per-tacere.md,no,monoblock_long_line,1151,1151,5858,5858
src/content/blog/OEL-152/vaccinarsi-non-e-un-gioco.md,no,monoblock_long_line,2319,2319,2568,2568
src/content/blog/OEL-152/vagabonde-sui-treni-damerica.md,no,monoblock_long_line,765,765,1853,1853
src/content/blog/OEL-152/vangelo-immaginazione-e-intelligenza.md,no,monoblock_long_line,1918,1918,7639,7639
src/content/blog/OEL-152/viaggio-in-italia-newsletter-n25.md,yes,monoblock_long_line,1044,1044,5670,5662
src/content/blog/OEL-152/vita-delle-province-n-152.md,no,monoblock_long_line,1177,1177,6169,6169
src/content/blog/OEL-152/zavorre-e-i-prescelti.md,no,monoblock_long_line,1995,1995,4196,4196
src/content/blog/OEL-153/dialogo-aperto-n-153.md,no,monoblock_long_line,1088,1088,3103,3103
src/content/blog/OEL-153/il-crimine-di-eva.md,no,monoblock_long_line,1109,1109,8494,8494
src/content/blog/OEL-153/imparare-a-cadere.md,yes,monoblock_long_line,847,847,2666,2664
src/content/blog/OEL-153/la-risposta-di-gesu.md,no,monoblock_long_line,1207,1207,1923,1923
src/content/blog/OEL-153/marco-cavallo.md,no,monoblock_long_line,1150,1150,3129,3129
src/content/blog/OEL-153/nella-casa-di-dario.md,no,monoblock_long_line,1193,1193,5207,5207
src/content/blog/OEL-153/per-una-storia-della-disabilita.md,no,monoblock_long_line,1234,1234,19661,19661
src/content/blog/OEL-153/tra-lame-che-affondano-e-ferite-medicate.md,yes,monoblock_long_line,1199,1199,5579,5577
src/content/blog/OEL-153/tutta-unaltra-storia.md,no,monoblock_long_line,1081,1081,2976,2976
src/content/blog/OEL-153/una-piccola-matita-nelle-sue-mani.md,no,monoblock_long_line,1379,1379,5203,5203
src/content/blog/OEL-154/chi-mettere-al-centro-dellobiettivo.md,no,monoblock_long_line,1249,1249,6694,6694
src/content/blog/OEL-154/con-gli-occhi-di-corrado.md,no,monoblock_long_line,1076,1076,5863,5863
src/content/blog/OEL-154/cosa-ce-sotto-gli-aggettivi.md,no,monoblock_long_line,953,953,2848,2848
src/content/blog/OEL-154/dialogo-aperto-n-154.md,no,monoblock_long_line,837,837,5178,5178
src/content/blog/OEL-154/e-poi-saremo-salvi-di-alessandra-carati-recensione.md,yes,monoblock_long_line,1307,1307,2786,2784
src/content/blog/OEL-154/eliminarli-dalla-nostra-vista.md,no,monoblock_long_line,855,855,5886,5886
src/content/blog/OEL-154/far-vivere-il-luogo-e-le-persone-di-cui-si-e-custodi.md,no,monoblock_long_line,1155,1155,5812,5812
src/content/blog/OEL-154/incapace-di-reinventarsi.md,no,monoblock_long_line,760,760,4748,4748
src/content/blog/OEL-154/maneggiare-con-cura-di-marco-bove-recensione.md,yes,monoblock_long_line,668,668,1579,1578
src/content/blog/OEL-154/mio-figlio-che-non-voleva-vedermi-piangere.md,no,monoblock_long_line,1054,1054,11317,11317
src/content/blog/OEL-154/nove-punti.md,no,monoblock_long_line,1310,1310,3925,3925
src/content/blog/OEL-154/pablo-che-vede-il-mondo-a-modo-suo.md,no,monoblock_long_line,612,612,3698,3698
src/content/blog/OEL-154/piccole-cronache-dalla-lunigiana.md,no,monoblock_long_line,819,819,4901,4901
src/content/blog/OEL-154/quante-cose-possono-nascere-intorno-a-un-libro.md,no,monoblock_long_line,1250,1250,5982,5982
src/content/blog/OEL-154/quello-che-non-uccide-di-david-lagercrantz-recensione.md,yes,monoblock_long_line,935,935,6393,6391
src/content/blog/OEL-154/una-specie-di-scintilla-di-elle-mcnicoll-recensione.md,yes,monoblock_long_line,1916,1916,5590,5588
src/content/blog/OEL-155/dialogo-aperto-n-155.md,no,monoblock_long_line,1635,1635,2557,2557
src/content/blog/OEL-155/dietro-le-quinte-di-unassunzione.md,yes,monoblock_long_line,2160,2160,9294,9293
src/content/blog/OEL-155/e-questo-e-niente-recensione.md,no,monoblock_long_line,1055,1055,1212,1212
src/content/blog/OEL-155/frammenti-di-solitudine-recensione.md,yes,monoblock_long_line,980,980,1145,1144
src/content/blog/OEL-155/i-ragazzi-della-via-pascoli-recensione.md,yes,monoblock_long_line,912,912,2596,2594
src/content/blog/OEL-155/mi-sento-grande.md,no,monoblock_long_line,814,814,3028,3028
src/content/blog/OEL-155/perche-il-mare-non-e-sempre-lo-stesso.md,no,monoblock_long_line,2082,2082,2083,2083
src/content/blog/OEL-155/quarantadue-chilometri-tra-bellizzi-e-new-york.md,no,monoblock_long_line,1358,1358,7564,7564
src/content/blog/OEL-155/quel-regalo-immenso-chiamato-vaccino.md,yes,monoblock_long_line,1418,1418,5561,5562
src/content/blog/OEL-155/ragazza-aspy-di-agnese-spotorno-recensione.md,yes,monoblock_long_line,2873,1772,2873,2875
src/content/blog/OEL-155/sentire-la-fine-del-mondo.md,no,monoblock_long_line,699,699,4810,4810
src/content/blog/OEL-155/sogni-per-niente-speciali.md,no,monoblock_long_line,1363,1363,3407,3407
src/content/blog/OEL-155/stasera-milonga.md,no,monoblock_long_line,1602,1602,5445,5445
src/content/blog/OEL-155/un-fiume-lungo-quanto-il-mediterraneo.md,no,monoblock_long_line,1229,1229,4882,4882
src/content/blog/OEL-155/visita-a-roccamonfina.md,no,monoblock_long_line,1257,1257,1258,1258
src/content/blog/OEL-156/a-4300-metri-di-altitudine-newsletter-n-31.md,yes,monoblock_long_line,710,710,4905,4896
src/content/blog/OEL-156/agendo-per-lagenda-si-apre-alla-societa-civile.md,no,monoblock_long_line,2127,2127,6595,6595
src/content/blog/OEL-156/assieme-newsletter-n-30.md,yes,monoblock_long_line,1902,1902,6644,6637
src/content/blog/OEL-156/atipici-newsletter-n-34.md,yes,monoblock_long_line,1028,591,2234,2233
src/content/blog/OEL-156/basaglia-il-dottore-dei-matti-recensione.md,yes,monoblock_long_line,1043,1043,3619,3617
src/content/blog/OEL-156/bella-ma-inutile-cronache-da-trigoria.md,no,monoblock_long_line,756,756,4488,4488
src/content/blog/OEL-156/campidoglio-approvata-la-mozione-coccia.md,no,monoblock_long_line,1171,1171,3802,3802
src/content/blog/OEL-156/carne-e-ossa-ai-fantasmi.md,yes,monoblock_long_line,2624,2624,5718,5716
src/content/blog/OEL-156/cattedrale-di-raymond-carver-recensione.md,yes,monoblock_long_line,624,624,2651,2650
src/content/blog/OEL-156/che-strano-uovo.md,no,monoblock_long_line,1241,1241,6511,6511
src/content/blog/OEL-156/come-non-perdere-cio-che-abbiamo-vissuto.md,no,monoblock_long_line,1465,1465,7630,7630
src/content/blog/OEL-156/cronache-da-venezia-78.md,no,monoblock_long_line,999,999,6791,6791
src/content/blog/OEL-156/dai-tram-notturni-alle-luci-del-palco.md,no,monoblock_long_line,1158,1158,6308,6308
src/content/blog/OEL-156/di-compleanni-e-di-greenpass.md,no,monoblock_long_line,2042,2042,2133,2133
src/content/blog/OEL-156/di-viaggi-in-antartide-e-ragazzi-atipici.md,no,monoblock_long_line,700,700,2641,2641
src/content/blog/OEL-156/dialogo-aperto-n-156.md,yes,monoblock_long_line,995,995,1457,1456
src/content/blog/OEL-156/diario-di-efrem-lavoratore.md,no,monoblock_long_line,2377,2377,9223,9223
src/content/blog/OEL-156/dobbiamo-esser-prudenti-non-congelati.md,no,monoblock_long_line,2624,2624,9376,9376
src/content/blog/OEL-156/dopo-la-passione-ce-sempre-la-resurrezione.md,no,monoblock_long_line,1148,1148,4676,4676
src/content/blog/OEL-156/dove-crescono-i-cocomeri-di-cindy-baldwin-recensione.md,yes,monoblock_long_line,1030,1030,2765,2763
src/content/blog/OEL-156/e-adesso-viene-il-bello-newsletter-n-35.md,yes,monoblock_long_line,989,965,2852,2850
src/content/blog/OEL-156/e-bello-avere-un-posto-dove-lavorare.md,yes,monoblock_long_line,1270,1270,1270,1271
src/content/blog/OEL-156/e-iniziata-la-scuola-ma-la-situazione-non-e-chiara.md,no,monoblock_long_line,531,531,1911,1911
src/content/blog/OEL-156/e-nato-qualcosa-che-nessuno-aveva-previsto.md,no,monoblock_long_line,1083,1083,5364,5364
src/content/blog/OEL-156/essere-comunita-newsletter-n-28.md,no,monoblock_long_line,761,761,4428,4428
src/content/blog/OEL-156/essere-figlia-e-sorella-di-persone-non-udenti.md,no,monoblock_long_line,1137,1137,3616,3616
src/content/blog/OEL-156/fare-rete-con-la-rete.md,no,monoblock_long_line,1101,1101,4591,4591
src/content/blog/OEL-156/gia-nostro-figlio.md,no,monoblock_long_line,1269,1269,6762,6762
src/content/blog/OEL-156/gianciotto-malatesta-e-i-conti-che-tornano.md,no,monoblock_long_line,1113,1113,2554,2554
src/content/blog/OEL-156/grazie-papa-don-carlo.md,no,monoblock_long_line,1045,1045,1204,1204
src/content/blog/OEL-156/guida-per-le-comunita.md,no,monoblock_long_line,628,628,3859,3859
src/content/blog/OEL-156/ho-votato.md,no,monoblock_long_line,1453,1453,4635,4635
src/content/blog/OEL-156/ibrahimui-sulle-spalle-di-justo.md,no,monoblock_long_line,1157,1157,6030,6030
src/content/blog/OEL-156/il-caso-potenzoni-di-federica-sciarelli-recensione.md,yes,monoblock_long_line,905,905,4538,4538
src/content/blog/OEL-156/il-cieco-che-non-voleva-vedere-titanic.md,no,monoblock_long_line,1823,1823,2562,2562
src/content/blog/OEL-156/il-diritto-di-chi.md,no,monoblock_long_line,1625,1625,7261,7261
src/content/blog/OEL-156/il-disagio-mentale-nelle-carceri-italiane.md,no,monoblock_long_line,1005,1005,5697,5697
src/content/blog/OEL-156/il-magazine-di-chi-scrive-con-gli-occhi.md,no,monoblock_long_line,1782,1782,6009,6009
src/content/blog/OEL-156/il-mio-amico-gimbo-ha-vinto-le-olimpiadi.md,no,monoblock_long_line,2201,2201,2292,2292
src/content/blog/OEL-156/il-mio-curriculum.md,no,,458,458,2093,2093
src/content/blog/OEL-156/il-mistero-del-london-eye-recensione.md,yes,monoblock_long_line,1025,1025,3545,3543
src/content/blog/OEL-156/il-mostro-che-ha-mangiato-gerardo.md,no,monoblock_long_line,854,854,7077,7077
src/content/blog/OEL-156/intervista-a-matteo-mazzarotto-e-ivana-perri.md,yes,monoblock_long_line,899,899,12557,12558
src/content/blog/OEL-156/io-credo-in-te-di-luca-badetti-recensione.md,yes,monoblock_long_line,1460,1460,4932,4930
src/content/blog/OEL-156/io-sono-chiesa.md,no,,359,359,1681,1681
src/content/blog/OEL-156/io-sono-in-sciopero-e-non-da-sola.md,no,monoblock_long_line,1109,1109,2301,2301
src/content/blog/OEL-156/jerome-lejeune.md,no,monoblock_long_line,820,820,4369,4369
src/content/blog/OEL-156/la-bellezza-nella-mente-di-nicola-gronchi-e-liliana-dellosso-recensione.md,yes,monoblock_long_line,1722,1722,5343,5341
src/content/blog/OEL-156/la-mela-e-solo-rimandata.md,yes,monoblock_long_line,754,754,2303,2270
src/content/blog/OEL-156/la-pizza-di-fine-anno.md,no,monoblock_long_line,1024,1024,2858,2858
src/content/blog/OEL-156/la-scuola-in-cui-nessuno-e-diverso.md,yes,monoblock_long_line,881,881,5916,5883
src/content/blog/OEL-156/la-violenza-del-mio-amore-di-dario-levantino-recensione.md,yes,monoblock_long_line,1419,1419,5909,5907
src/content/blog/OEL-156/le-caramelle-e-la-forza-di-suor-ida-maria-ferri.md,no,monoblock_long_line,1297,1297,4475,4475
src/content/blog/OEL-156/le-donne-e-gli-uomini-della-seconda-fila.md,yes,monoblock_long_line,3587,3587,5458,5459
src/content/blog/OEL-156/le-ho-cantate-tuttissime.md,no,monoblock_long_line,1750,1750,2438,2438
src/content/blog/OEL-156/lettera-a-gennarino.md,no,monoblock_long_line,1388,1388,2835,2835
src/content/blog/OEL-156/loc-che-oggi-continua-a-benedirci.md,no,monoblock_long_line,893,893,7523,7523
src/content/blog/OEL-156/marie-la-strabica-di-georges-simenon-recensione.md,yes,monoblock_long_line,735,735,3717,3715
src/content/blog/OEL-156/mi-volevo-fermare-ma-non-ho-potuto.md,no,monoblock_long_line,549,549,2552,2552
src/content/blog/OEL-156/mia-sorella-mi-rompe-le-balle.md,no,monoblock_long_line,1983,1983,5477,5477
src/content/blog/OEL-156/no-gac-ma-sac.md,no,monoblock_long_line,1105,1105,8029,8029
src/content/blog/OEL-156/noi-due-siamo-uno-recensione.md,yes,monoblock_long_line,3589,2507,3589,3591
src/content/blog/OEL-156/padel-una-parola-che-non-si-capisce.md,no,monoblock_long_line,1132,1132,3896,3896
src/content/blog/OEL-156/perche-il-decreto-legislativo-1822020-ci-riporta-alla-scuola-di-quarantanni-fa.md,yes,monoblock_long_line,788,788,2421,2388
src/content/blog/OEL-156/poco-a-sud-dellequatore.md,no,monoblock_long_line,1198,1198,7419,7419
src/content/blog/OEL-156/pubblico-libri-e-voglio-che-tutti-possano-leggere.md,no,monoblock_long_line,1070,1070,6454,6454
src/content/blog/OEL-156/quando-la-protagonista-e-ridotta-a-comparsa.md,no,monoblock_long_line,897,897,4107,4107
